budget_log,popularity_log,popularitylog_to_meanpopularitylog_year,crew_male_count,budgetlog to popularity_ratio,cast_male_count,cast_count,crew_count,crew_female_count,people count in dept_Editing,people count in dept_Production,people count in job_Producer,people count in job_Editor,people count in job_Casting,people count in dept_Visual Effects,cast_female_count,people count in job_Art Direction,count_of_tagline_words,production_companies_count,Keywords_count,part of collection,people count in job_Production Design,people count in job_Screenplay,people count in job_Executive Producer,prod_country_United States of America
12.323855681186558,0.4274737969921422,0.5747804720756425,1.0,28.829499650976487,10.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
15.89495209964411,0.8611754059785153,0.48456685785111875,5.0,18.457275938556773,6.0,11.0,6.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0
15.89495209964411,1.6836373661175452,1.1018143100350781,6.0,9.44084065816248,5.0,9.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15.89495209964411,1.9964066117710997,1.5849341690335772,10.0,7.961780934768094,9.0,17.0,12.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0
18.420680743952367,2.7028633727348645,1.5853301327591356,21.0,6.815246723075607,23.0,30.0,38.0,4.0,1.0,17.0,5.0,1.0,1.0,0.0,6.0,0.0,6.0,3.0,12.0,0.0,1.0,3.0,9.0,1.0
18.420680743952367,2.5146458564676597,1.4643660026943812,8.0,7.325357841771018,6.0,18.0,9.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,6.0,5.0,6.0,0.0,0.0,2.0,0.0,1.0
18.497641785088494,2.9929248363875804,1.5084543756946722,10.0,6.180456508695653,16.0,29.0,23.0,7.0,1.0,9.0,4.0,1.0,2.0,0.0,4.0,3.0,7.0,3.0,9.0,0.0,1.0,1.0,2.0,1.0
17.216707939626428,1.5898205439764423,0.8679904676987769,18.0,10.829340459121367,8.0,11.0,23.0,3.0,1.0,10.0,3.0,1.0,2.0,0.0,1.0,0.0,6.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0
17.073607095985757,2.0628037734297022,1.1232030154723454,8.0,8.27689347668706,13.0,34.0,29.0,7.0,2.0,2.0,1.0,1.0,1.0,0.0,10.0,1.0,15.0,3.0,16.0,0.0,1.0,2.0,0.0,1.0
16.523560759066484,2.3462063977867764,1.3662778300914162,12.0,7.042671426799233,5.0,19.0,25.0,6.0,1.0,15.0,7.0,1.0,2.0,0.0,11.0,0.0,19.0,3.0,6.0,0.0,1.0,1.0,5.0,1.0
16.06680235657077,2.151178311897841,1.2565189193275277,5.0,7.468838016684958,7.0,23.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,10.0,0.0,1.0,1.0,1.0,0.0
16.588099280204055,0.5642217356822257,0.30804677301231775,1.0,29.399964998063474,4.0,6.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
15.89495209964411,1.675204678969379,1.02266235232272,0.0,9.488364197635251,5.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.980296531887788,2.95220777639422,0.9794820525983401,12.0,6.429187228505313,20.0,41.0,25.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,7.0,0.0,6.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0
17.822843743196746,2.457226566648022,1.3408823466178221,18.0,7.253235816797077,28.0,74.0,32.0,2.0,3.0,10.0,4.0,2.0,1.0,2.0,11.0,1.0,11.0,3.0,15.0,0.0,1.0,1.0,4.0,1.0
17.909855120186375,2.329374724814045,1.360604741942563,5.0,7.688696425439289,10.0,13.0,57.0,2.0,0.0,1.0,0.0,0.0,0.0,36.0,2.0,0.0,4.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0
18.560442686327523,2.7234469275055675,1.4471783984607132,13.0,6.815055765866243,13.0,24.0,118.0,5.0,6.0,10.0,3.0,2.0,3.0,14.0,7.0,2.0,5.0,7.0,3.0,0.0,1.0,0.0,1.0,1.0
16.811242831518264,2.2587018551460374,1.4629211209385211,2.0,7.442878214854668,3.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
16.300417207752275,2.3333099142003064,1.4279331981922134,7.0,6.985963205551674,12.0,18.0,7.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,16.0,1.0,7.0,0.0,0.0,2.0,0.0,1.0
15.89495209964411,0.409760536200442,0.2299011671626461,5.0,38.790831950368194,7.0,9.0,13.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,11.0,3.0,5.0,0.0,1.0,0.0,1.0,0.0
18.258161814454592,2.6511399682275236,1.548550164083963,18.0,6.886909794755755,14.0,33.0,33.0,0.0,2.0,18.0,7.0,2.0,2.0,3.0,6.0,0.0,6.0,6.0,20.0,0.0,1.0,2.0,9.0,1.0
18.720785336402702,3.1570526751040004,1.5692125707343567,19.0,5.9298298961026985,12.0,19.0,124.0,4.0,11.0,11.0,6.0,1.0,1.0,20.0,1.0,1.0,10.0,9.0,20.0,0.0,1.0,0.0,0.0,1.0
18.31532022829454,2.209593104107621,1.3329619433737343,21.0,8.289001352441977,11.0,14.0,75.0,3.0,4.0,9.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,2.0,4.0,0.0,1.0,2.0,1.0,1.0
16.300417207752275,2.024153172333875,1.4344081854391462,2.0,8.052956382227578,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
18.078190435005588,2.244858411838454,1.471827994768613,7.0,8.053153971612952,10.0,16.0,11.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,5.0,0.0,7.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0
17.073607095985757,2.320160044784176,1.375294238349411,23.0,7.3588057575459045,9.0,24.0,72.0,7.0,4.0,12.0,1.0,1.0,1.0,0.0,11.0,1.0,5.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0
17.50439001207821,2.0872333564936985,1.2797182373852407,13.0,8.386407757244491,9.0,18.0,91.0,1.0,3.0,16.0,3.0,1.0,3.0,6.0,3.0,5.0,3.0,6.0,4.0,0.0,1.0,2.0,3.0,0.0
16.523560759066484,1.5221408219049715,1.0211037585051446,3.0,10.855474422128115,3.0,7.0,10.0,2.0,2.0,4.0,4.0,2.0,0.0,0.0,4.0,0.0,13.0,3.0,16.0,0.0,0.0,0.0,0.0,1.0
18.420680743952367,2.7139208020210663,1.7577583569896744,21.0,6.7874791078038905,12.0,20.0,69.0,4.0,11.0,14.0,3.0,2.0,1.0,3.0,6.0,1.0,4.0,2.0,13.0,1.0,1.0,0.0,4.0,0.0
15.89495209964411,0.6394768527392655,0.43087839650562937,3.0,24.85618053500519,3.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0
16.951004773893423,2.3852096034063215,1.3889907573047893,0.0,7.10671496110265,11.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0
15.424948470398375,1.8287427452872966,1.087346173014089,9.0,8.434728454917318,9.0,13.0,22.0,1.0,2.0,12.0,3.0,2.0,1.0,0.0,4.0,1.0,6.0,2.0,11.0,0.0,1.0,0.0,2.0,1.0
15.89495209964411,1.0543210889639447,0.6597712878556659,6.0,15.076006983094388,14.0,18.0,18.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,11.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0
0.0,-0.8244182724470415,-0.44889829151486915,0.0,-0.0,3.0,10.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.034386382832476,2.2464317973829004,1.1730642614714812,0.0,7.582863812147596,9.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0
18.132998671500584,2.8821167791211826,1.5314919862989749,17.0,6.291555846335176,10.0,18.0,34.0,3.0,2.0,7.0,3.0,2.0,1.0,1.0,5.0,2.0,13.0,4.0,15.0,1.0,0.0,3.0,3.0,1.0
15.89495209964411,-1.5370567875661365,-1.0311098948488817,0.0,-10.34116125586556,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.216707939626428,2.280724072659731,1.2833196232054311,13.0,7.548790380218453,11.0,17.0,20.0,2.0,1.0,7.0,3.0,1.0,2.0,0.0,4.0,1.0,5.0,3.0,6.0,1.0,1.0,4.0,2.0,1.0
16.213405830762646,0.8209157499702195,0.6068733098395747,9.0,19.750389527001794,8.0,10.0,17.0,1.0,1.0,4.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0
15.89495209964411,2.448983918974177,1.2788349575597242,2.0,6.490427305991515,9.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
17.111347423968603,2.5043326538829835,1.4819507651834185,12.0,6.832697484272846,11.0,18.0,15.0,2.0,3.0,6.0,3.0,3.0,2.0,0.0,6.0,0.0,6.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0
15.89495209964411,-0.26444613004656026,-0.14879875739362083,2.0,-60.10657859445904,7.0,9.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0
15.89495209964411,0.021453225094137152,0.014455145935055607,1.0,740.9120087957294,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0
17.909855120186375,2.4190216225177967,1.2631889454237046,12.0,7.403759831441776,13.0,29.0,31.0,7.0,0.0,13.0,6.0,0.0,5.0,1.0,3.0,2.0,3.0,6.0,16.0,1.0,1.0,2.0,2.0,1.0
15.89495209964411,1.2841101844409724,1.019446687926446,1.0,12.378183969130232,8.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
17.399029496420383,2.6793683135918633,1.350419765841358,4.0,6.493705776902273,8.0,41.0,10.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,11.0,0.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0
2.4849066497880004,0.3438180471122194,0.20380101807932255,8.0,7.227388645416124,15.0,24.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
13.815510557964274,2.4219105829004555,1.3937324779772515,7.0,5.7043850650418975,2.0,14.0,21.0,0.0,3.0,5.0,1.0,3.0,1.0,5.0,1.0,1.0,0.0,1.0,13.0,0.0,0.0,1.0,3.0,0.0
12.765688433465597,1.0859896236418727,0.5929151217175964,0.0,11.754889876991443,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0
18.51599092375669,2.58009561012433,1.3003856513483978,11.0,7.176474720975335,12.0,18.0,63.0,3.0,2.0,13.0,4.0,2.0,2.0,13.0,3.0,2.0,11.0,6.0,12.0,0.0,1.0,2.0,2.0,1.0
15.789591583986283,2.485315732768813,1.335690702956005,15.0,6.353153193294918,15.0,24.0,19.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,5.0,2.0,8.0,3.0,19.0,1.0,1.0,2.0,0.0,1.0
15.89495209964411,1.9592471009217651,1.1274843655322815,2.0,8.112785820719616,4.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0
15.761420707019587,0.909480394078909,0.5552105786693141,1.0,17.330137966285925,6.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0
16.835935444108635,2.120286655932828,1.1570178286766464,17.0,7.940405320667172,15.0,17.0,96.0,6.0,3.0,21.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,6.0,9.0,0.0,1.0,0.0,7.0,1.0
15.89495209964411,-0.6539880077617714,-0.21697982145402397,2.0,-24.30465377192998,6.0,9.0,8.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
18.683045008419857,2.1912336676196165,1.2329650913910448,25.0,8.5262677753193,13.0,16.0,107.0,7.0,4.0,27.0,4.0,1.0,2.0,6.0,2.0,2.0,7.0,10.0,2.0,0.0,1.0,4.0,4.0,1.0
17.622173047734595,3.072959992091503,1.851504639644739,17.0,5.734592410277583,16.0,28.0,35.0,2.0,3.0,2.0,0.0,1.0,1.0,6.0,7.0,1.0,12.0,2.0,9.0,1.0,1.0,3.0,0.0,1.0
18.132998671500584,2.0756883823805063,1.360912676493317,11.0,8.735896402091305,12.0,19.0,49.0,4.0,1.0,4.0,2.0,1.0,1.0,10.0,2.0,1.0,21.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0
17.98989782785991,2.544651590680955,1.481839388441651,8.0,7.069689970030738,5.0,18.0,27.0,11.0,1.0,16.0,7.0,1.0,5.0,1.0,6.0,0.0,10.0,6.0,13.0,0.0,1.0,3.0,4.0,1.0
15.89495209964411,0.3624114586306647,0.1826578281976341,1.0,43.85885633887403,0.0,4.0,7.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
14.603967918328545,0.1247233403726745,0.08366865259448727,1.0,117.09089794012694,5.0,19.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0
15.009433026436708,1.4919749005646419,0.7415859062627306,4.0,10.060110944732616,14.0,34.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
16.549878067383858,2.1282375391655872,1.2431190468935966,5.0,7.776330302806579,4.0,14.0,36.0,1.0,1.0,6.0,4.0,1.0,1.0,5.0,4.0,1.0,0.0,16.0,7.0,0.0,1.0,2.0,0.0,0.0
18.31532022829454,2.429825488728541,1.4658196115355346,14.0,7.537710141430128,30.0,56.0,42.0,7.0,3.0,8.0,2.0,3.0,1.0,2.0,10.0,3.0,10.0,5.0,11.0,0.0,1.0,2.0,0.0,1.0
8.85366542803745,1.9675416351820958,1.074213936037695,6.0,4.499861791853794,3.0,19.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0
16.300417207752275,2.0647986052552483,1.078217221543469,6.0,7.894434433588372,5.0,10.0,15.0,3.0,1.0,9.0,2.0,1.0,1.0,0.0,2.0,0.0,3.0,3.0,3.0,0.0,0.0,2.0,3.0,1.0
15.89495209964411,2.0980504420615826,1.2656725753477533,7.0,7.576058125669009,11.0,20.0,12.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,1.0,0.0,1.0,1.0,0.0
15.89495209964411,1.8031426015136756,0.9087960760610785,2.0,8.815138684151131,4.0,21.0,8.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
15.009433026436708,1.764825655354623,0.8772063340519791,8.0,8.504768151401743,5.0,9.0,45.0,6.0,3.0,6.0,4.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,9.0,0.0,1.0,2.0,0.0,1.0
15.89495209964411,0.3142383132614739,0.24947174436862224,2.0,50.582476511761676,3.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16.38812278817138,0.34881856324093785,0.21386658828978558,3.0,46.981796599086636,4.0,9.0,24.0,0.0,1.0,7.0,3.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
17.50439001207821,2.4146294717895356,1.4740590726664216,17.0,7.24930686740327,13.0,19.0,52.0,2.0,3.0,6.0,1.0,1.0,3.0,8.0,0.0,2.0,8.0,2.0,18.0,1.0,1.0,0.0,0.0,1.0
15.319587954740548,1.884515025121202,1.1532808181569265,6.0,8.129193851216588,10.0,17.0,14.0,4.0,1.0,5.0,3.0,1.0,1.0,0.0,4.0,1.0,22.0,2.0,18.0,0.0,1.0,0.0,0.0,1.0
13.122363377404328,1.0593026915647672,0.6046879973181092,5.0,12.387737217981012,6.0,19.0,20.0,3.0,2.0,6.0,2.0,2.0,0.0,0.0,10.0,0.0,6.0,1.0,9.0,0.0,0.0,2.0,1.0,1.0
16.588099280204055,1.9342453793914427,1.2190790735118033,10.0,8.576005638655342,8.0,17.0,22.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,7.0,2.0,7.0,0.0,1.0,1.0,0.0,0.0
17.216707939626428,1.6398454805855214,1.0751548840195841,3.0,10.49898185131385,6.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,1.0
16.454567887579532,2.014349934284922,1.2401232865885847,13.0,8.168673976411537,17.0,44.0,43.0,5.0,5.0,10.0,2.0,1.0,3.0,0.0,3.0,1.0,12.0,2.0,8.0,0.0,1.0,2.0,1.0,1.0
17.37085861945369,2.471215603675294,1.3905055483847242,2.0,7.02927684400302,11.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
15.89495209964411,1.4974709555539565,0.7443177195918812,6.0,10.61453114712607,8.0,15.0,11.0,1.0,1.0,5.0,4.0,1.0,1.0,0.0,4.0,0.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0
18.420680743952367,2.523956835581805,1.6347220659944277,19.0,7.298334299645881,16.0,22.0,87.0,5.0,5.0,16.0,9.0,1.0,2.0,9.0,1.0,1.0,5.0,7.0,14.0,0.0,1.0,1.0,3.0,1.0
18.12630968334979,1.6677639887352655,0.9105450612512346,6.0,10.86862997749203,7.0,15.0,11.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,11.0,5.0,9.0,0.0,1.0,2.0,0.0,0.0
15.89495209964411,1.63664501956826,1.0710613456900737,10.0,9.711911813251435,8.0,15.0,12.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,2.0,1.0,6.0,2.0,5.0,0.0,0.0,2.0,2.0,1.0
15.89495209964411,2.14514863758038,1.2529969426436938,6.0,7.409720623169879,14.0,54.0,25.0,3.0,1.0,5.0,3.0,1.0,2.0,0.0,13.0,3.0,5.0,3.0,6.0,0.0,1.0,1.0,0.0,0.0
17.822843743196746,2.3581554576622383,1.4225838575344028,21.0,7.557959626998236,24.0,73.0,44.0,3.0,9.0,7.0,3.0,4.0,2.0,0.0,21.0,1.0,4.0,3.0,6.0,0.0,1.0,2.0,2.0,1.0
17.034386382832476,2.3222435922572204,1.3807752289678596,9.0,7.33531419340684,7.0,8.0,21.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,7.0,1.0,1.0,2.0,0.0,1.0
15.89495209964411,-2.1359272406666983,-1.4328525337154712,1.0,-7.44171046513866,8.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
17.399029496420383,0.7661355261657188,0.6459180256960543,10.0,22.7101196879583,3.0,6.0,19.0,1.0,2.0,5.0,1.0,2.0,0.0,0.0,2.0,0.0,10.0,2.0,3.0,0.0,1.0,3.0,2.0,1.0
16.811242831518264,1.5791782726632968,0.9682210325560425,8.0,10.64556365961518,12.0,20.0,20.0,1.0,1.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,6.0,2.0,0.0,1.0,2.0,0.0,1.0
18.132998671500584,2.2417069577958086,1.2206163510236552,11.0,8.088924651119486,13.0,26.0,11.0,0.0,1.0,7.0,2.0,1.0,0.0,0.0,8.0,0.0,3.0,3.0,7.0,0.0,0.0,0.0,5.0,1.0
15.738809854633459,1.335020277074136,0.7797950669880094,0.0,11.789191613723673,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15.772083372503886,2.3205232381250585,0.7699020653475063,3.0,6.796778895973241,2.0,5.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
15.89495209964411,0.8773278414817293,0.44217917045962735,2.0,18.117460028167965,2.0,9.0,14.0,1.0,1.0,5.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0
17.909855120186375,2.066635138632609,1.2250152334625912,10.0,8.666191136204354,13.0,20.0,12.0,0.0,3.0,4.0,4.0,3.0,0.0,0.0,3.0,0.0,6.0,2.0,8.0,1.0,0.0,1.0,0.0,1.0
16.70588231586044,1.9010704216254555,1.198170197519101,4.0,8.787618872938204,17.0,33.0,7.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,7.0,0.0,10.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0
15.89495209964411,2.074100930972203,1.1318147708446906,8.0,7.663538385373365,19.0,30.0,16.0,2.0,1.0,6.0,2.0,1.0,1.0,0.0,7.0,1.0,6.0,2.0,4.0,0.0,1.0,1.0,2.0,1.0
15.89495209964411,2.407893577298265,1.279500450574217,7.0,6.601185471609906,1.0,7.0,21.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,4.0,0.0,0.0,0.0,5.0,1.0
15.89495209964411,0.9663395322001092,0.639655962930826,2.0,16.44862035547211,7.0,17.0,19.0,4.0,1.0,8.0,3.0,1.0,1.0,0.0,7.0,1.0,11.0,3.0,14.0,0.0,1.0,1.0,2.0,1.0
17.50439001207821,2.7231879779542427,1.6962718504408512,20.0,6.427903675319595,10.0,15.0,59.0,3.0,3.0,4.0,2.0,2.0,1.0,0.0,3.0,2.0,4.0,1.0,5.0,0.0,1.0,2.0,1.0,1.0
16.38045991542581,1.66870839428731,1.0054219196437484,4.0,9.8162506831649,8.0,67.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,0.0,11.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
17.216707939626428,2.238465257528728,1.259541399718807,7.0,7.6913000466371875,8.0,20.0,14.0,2.0,2.0,5.0,3.0,2.0,0.0,0.0,9.0,0.0,0.0,3.0,11.0,0.0,0.0,1.0,2.0,1.0
14.914122846632385,-0.10047358727887595,-0.058931504665157126,0.0,-148.4382438265743,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.89495209964411,1.2244402106075933,0.6393904560315296,5.0,12.981403225688492,3.0,6.0,12.0,1.0,2.0,6.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0
15.89495209964411,0.9041258386869608,0.4804321207890585,7.0,17.58046437731273,22.0,27.0,30.0,3.0,2.0,4.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0
15.89495209964411,1.3461932004864536,0.8910951888593301,17.0,11.807333519364375,6.0,10.0,45.0,0.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,7.0,0.0,1.0,2.0,2.0,1.0
16.64872390202049,2.0037958301183645,1.1857557178400335,17.0,8.308592947334882,6.0,11.0,76.0,6.0,3.0,11.0,3.0,1.0,1.0,0.0,4.0,1.0,12.0,3.0,13.0,1.0,1.0,1.0,1.0,1.0
17.216707939626428,2.4665640311602766,1.5364209768986392,14.0,6.980036894289606,6.0,15.0,43.0,2.0,2.0,3.0,1.0,2.0,1.0,22.0,4.0,1.0,8.0,2.0,7.0,0.0,1.0,2.0,0.0,1.0
16.759949537130716,2.069850569999425,1.2248439244961864,13.0,8.097178501699942,13.0,22.0,19.0,2.0,2.0,7.0,2.0,2.0,1.0,0.0,6.0,1.0,3.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0
16.11809565095832,2.715307867080671,1.7973629459375828,9.0,5.9360103678731235,13.0,22.0,12.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,4.0,0.0,12.0,1.0,16.0,1.0,1.0,2.0,0.0,1.0
15.89495209964411,2.2685258047406736,1.4845799010216376,6.0,7.006731890123304,7.0,13.0,11.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,5.0,1.0,11.0,2.0,7.0,0.0,1.0,1.0,0.0,1.0
16.733281290048552,3.0801276025052453,1.7281433136339082,16.0,5.432658464031948,15.0,26.0,38.0,5.0,2.0,5.0,1.0,1.0,4.0,3.0,7.0,4.0,4.0,3.0,13.0,1.0,1.0,1.0,0.0,1.0
18.28141867661886,2.0607261206606706,1.1220717271329796,19.0,8.871348061894716,8.0,12.0,60.0,11.0,3.0,10.0,3.0,1.0,2.0,6.0,1.0,1.0,10.0,5.0,4.0,0.0,1.0,1.0,5.0,1.0
17.14771506813948,2.027940594154918,1.0776019872399667,8.0,8.455728494988417,9.0,21.0,15.0,3.0,1.0,6.0,3.0,1.0,2.0,0.0,4.0,0.0,7.0,2.0,5.0,0.0,1.0,2.0,1.0,1.0
13.592367006650065,-1.7662145370384204,-1.1439458220018588,0.0,-7.695762163435523,5.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
17.98989782785991,2.0076883909104826,1.1727054114206152,8.0,8.960502989062723,7.0,15.0,11.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
17.909855120186375,2.6418858256461797,1.593747399816891,12.0,6.779193463368462,13.0,16.0,23.0,5.0,1.0,8.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,18.0,0.0,1.0,2.0,1.0,1.0
15.89495209964411,2.101083040939638,1.1465386206601305,2.0,7.565123219754148,2.0,6.0,12.0,0.0,1.0,6.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,9.0,5.0,0.0,1.0,1.0,1.0,0.0
15.89495209964411,2.421090090195686,1.4816526919826114,5.0,6.56520472493421,9.0,17.0,14.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,12.0,1.0,16.0,0.0,0.0,2.0,0.0,0.0
